brand,model,trim,year,origin,color,options,fuel,gear,drivetrain,cylinders,engine size,condition,kilometer,location,aminities,cabin
BMW,5 Series,520i,2020,Saudi,Black,Standard,Gasoline,Automatic,RWD,4,2.0,Used,77891 km,Riyadh,"['Electronic Brakeforce Distribution', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Sensors control', 'Traction Control System', 'Auto Hold', 'Mouse controller', 'Power seats', 'Voice control', 'Leather Seats', 'Echo', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Rear Central Arm Rest', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Drive Mode', 'Memory Seats', 'Bluetooth', 'CD player', 'USB Input', 'Power connection', 'Media screen', 'Radio', 'Daytime Running Lights', 'Headlight Electronic Adjustment', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Front sensors', 'Rear Fog Lights', 'Side Turn Signals']",
BMW,5 Series,520i,2020,Saudi,another_color,Standard,Gasoline,Automatic,RWD,4,2.0,Used,72864 km,Riyadh,"['Electronic Brakeforce Distribution', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Sensors control', 'Traction Control System', 'Auto Hold', 'Mouse controller', 'Power seats', 'Voice control', 'Leather Seats', 'Echo', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Rear Central Arm Rest', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Drive Mode', 'Bluetooth', 'CD player', 'USB Input', 'Power connection', 'Media screen', 'Radio', 'Daytime Running Lights', 'Headlight Electronic Adjustment', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Front sensors', 'Rear Fog Lights']",
Hyundai,Elantra,GL,2017,Gulf,White,Standard,Gasoline,Automatic,FWD,4,2.0,Used,8183 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Safety belts', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Rear Central Arm Rest', 'A/C Manual', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'Remote Entry', 'Manual seats\t', 'AUX', 'Bluetooth', 'CD player', 'USB Input', 'Power connection', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Hyundai,Elantra,GL,2018,Gulf,White,Standard,Gasoline,Automatic,FWD,4,2.0,Used,14904 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Rear Central Arm Rest', 'A/C Manual', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'Remote Entry', 'Manual seats\t', 'AUX', 'Bluetooth', 'CD player', 'USB Input', 'Power connection', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Mazda,6,S,2018,Saudi,Dark Blue,Standard,Gasoline,Automatic,FWD,4,2.5,Used,111417 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Safety belts', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Traction Control System', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Manual seats\t', 'Fabric Seats', 'A/C Manual', 'Remote Entry', 'Rear Central Arm Rest', 'USB Input', 'Power connection', 'Radio', 'Electrical Mirrors', 'Rear Parking Sensors', 'Halogen Lamps', 'Side Turn Signals', 'Window Defroster', 'Rear Fog Lights', 'Electrical Fold Outside Mirror']",
Hyundai,Sonata,GLS,2018,Saudi,White,Half Full,Gasoline,Automatic,FWD,4,2.4,Used,84000 km,Riyadh,"['Sensors control', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Tire Pressure Monitoring System', 'Drive Mode', 'Echo', 'Rear Central Arm Rest', 'Leather Seats', 'Paddle shift', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Power seats', 'Mirrors (Black)', 'Bluetooth', 'USB Input', 'AUX', 'Power connection', 'Radio', 'Media screen', 'Rear Fog Lights', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Panorama Sunroof', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Open Trunk Electricity', 'Headlight Electronic Adjustment']",
Hyundai,Accent,High,2019,Saudi,Blue,Full,Gasoline,Automatic,FWD,4,1.6,Used,79178 km,Riyadh,"['Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', 'Traction Control System', ' Rear AC Vents', 'Cruise Control', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'Manual seats\t', 'Steering Wheel Controls', 'A/C Manual', 'Remote Entry', 'Voice control', 'Mirrors (Black)', 'Rear Central Arm Rest', 'AUX', 'Bluetooth', 'USB Input', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Side Turn Signals', 'Front Fog Lamps', 'Halogen Lamps', 'Window Defroster', 'Rear Fog Lights', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror']",
Hyundai,Tucson,Smart,2022,Saudi,Brown,Standard,Gasoline,Automatic,FWD,4,2.0,Used,5463 km,Riyadh,"['Auto Hold', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Electronic Brakeforce Distribution', 'Velvet Seats', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Manual', 'Manual seats\t', 'Remote Entry', 'Voice control', ' Foldable rear seats', 'Rear Central Arm Rest', 'AUX', 'Bluetooth', 'USB Input', 'Rear Camera', 'Power connection', 'Media screen', 'Radio', 'Daytime Running Lights', 'Headlight Electronic Adjustment', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'LED Lamps', 'Side Turn Signals', 'Rear spoiler', 'Rear Fog Lights', 'Window Defroster', 'Electrical Fold Outside Mirror']",
Maxus,D60,luxury,2022,Saudi,another_color,Full,Gasoline,CVT,FWD,4,1.5,Used,168 km,Riyadh,"['Auto Hold', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Traction Control System', 'Electronic Brakeforce Distribution', 'Sensors control', ' Foldable rear seats', 'Rear Central Arm Rest', 'Leather Seats', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Power seats', 'Mirrors (Black)', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Bluetooth', 'USB Input', 'Power connection', 'Media screen', 'Radio', 'Rear Fog Lights', 'Daytime Running Lights', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Panorama Sunroof', 'LED Lamps', 'Front sensors', 'Side Turn Signals', 'Rear spoiler', 'Open Trunk Electricity', 'Halogen Lamps', 'Window Defroster']",
Toyota,Land Cruiser,Grand Touring,2019,Saudi,White,Full,Gasoline,Automatic,Double (4x4),8,4.6,Used,78129 km,Riyadh,"['Safety belts', 'Crawl Control', 'Sensors control', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Hill start Assist Control', 'Traction Control System', 'Electronic Brakeforce Distribution', 'Velvet Seats', ' Rear AC Vents', ' Foldable rear seats', 'Fingerprint Ignition', 'Rear Central Arm Rest', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Power seats', 'Bluetooth', 'CD player', 'USB Input', 'AUX', 'Power connection', 'Rear DVD', 'Media screen', 'Radio', 'Hawk Rear', 'Rear spoiler', 'Rear Fog Lights', 'Headlamp washers', 'Side sills', 'Cargo Carrier', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Daytime Running Lights']",
Toyota,Land Cruiser,GXR,2019,Saudi,another_color,Half Full,Gasoline,Automatic,Double (4x4),8,4.6,Used,79733 km,Riyadh,"['Safety belts', 'Crawl Control', 'Sensors control', 'Auto Lock System', 'Dual Airbag (Driver & Passenger)', 'Side Airbags', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Traction Control System', 'Electronic Brakeforce Distribution', ' Rear AC Vents', ' Foldable rear seats', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Power seats', 'Fabric Seats', 'Refrigerator', 'Bluetooth', 'CD player', 'USB Input', 'AUX', 'Power connection', 'Rear DVD', 'Media screen', 'Radio', 'Hawk Rear', 'Rear spoiler', 'Rear Fog Lights', 'Headlamp washers', 'Side sills', 'Cargo Carrier', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals']",
Hyundai,Sonata,GLS,2019,Saudi,White,Half Full,Gasoline,Automatic,FWD,4,2.4,Used,119562 km,Riyadh,"['Electronic Brakeforce Distribution', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Sensors control', 'Traction Control System', 'Drive Mode', 'Mirrors (Black)', ' Foldable rear seats', 'Leather Seats', 'Rear Central Arm Rest', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Power seats', 'Echo', 'Paddle shift', 'Bluetooth', 'USB Input', 'AUX', 'Power connection', 'Media screen', 'Radio', 'Rear Fog Lights', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Front Fog Lamps', 'Rear Parking Sensors', 'Panorama Sunroof', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Side Turn Signals', 'Open Trunk Electricity']",
Audi,A6,,2018,Saudi,Black,Standard,Gasoline,Automatic,FWD,4,2.0,Used,78890 km,Riyadh,"['Electronic Brakeforce Distribution', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Sensors control', 'Traction Control System', 'Auto Hold', 'Mouse controller', 'Memory Seats', 'Power seats', 'Leather Seats', 'Voice control', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Rear Central Arm Rest', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Paddle shift', 'Back Side A/C Control ', 'Bluetooth', 'CD player', 'USB Input', 'AUX', 'Navigation System', 'Power connection', 'Media screen', 'Radio', 'Daytime Running Lights', 'Headlamp washers', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Rim Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Open Trunk Electricity', 'Rear Fog Lights']",
Dodge,Charger,GT,2019,Saudi,Blue,Half Full,Gasoline,Automatic,RWD,6,3.6,Used,149899 km,Riyadh,"['Safety belts', 'Dual Airbag (Driver & Passenger)', 'Side Airbags', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Traction Control System', 'Electronic Brakeforce Distribution', 'Sensors control', 'Power seats', 'Leather Seats', ' Foldable rear seats', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Manual', 'Drive Mode', 'Voice control', 'Remote Entry', 'Rear Central Arm Rest', 'Paddle shift', 'Bluetooth', 'USB Input', 'Navigation System', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'Window Defroster', 'Rear spoiler', 'Rear Fog Lights', 'Open Trunk Electricity', 'Headlight Electronic Adjustment']",
Toyota,Avalon,Touring,2020,Saudi,White,Half Full,Gasoline,Automatic,FWD,8,3.5,Used,18223 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Safety belts', 'Electronic Stability Program', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Sensors control', 'Auto Hold', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Power seats', 'Fabric Seats', 'A/C Auto', 'Remote Entry', 'Drive Mode', 'Voice control', 'Mirrors (Black)', 'Echo', 'Seats Heating', 'Rear Central Arm Rest', 'AUX', 'Bluetooth', 'USB Input', 'Rear Camera', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Front sensors', 'Open Trunk Electricity', 'Rear Fog Lights', 'Daytime Running Lights', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror']",
Chevrolet,Impala,LS,2018,Saudi,Silver,Standard,Gasoline,Automatic,FWD,6,3.6,Used,14222 km,Riyadh,"['Safety belts', 'Auto Hold', 'Dual Airbag (Driver & Passenger)', 'Side Airbags', 'ABS', 'Electronic Stability Program', 'Brake Assist System', 'Traction Control System', 'Electronic Brakeforce Distribution', 'Sensors control', 'Voice control', ' Foldable rear seats', ' Rear AC Vents', 'Leather & fabric seats', 'Fingerprint Ignition', 'Rear Central Arm Rest', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Manual', 'Remote Entry', 'Power seats', 'Bluetooth', 'Rear Camera', 'Power connection', 'Media screen', 'Radio', 'USB Input', 'Electrical Mirrors', 'Rim Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Open Trunk Electricity', 'Rear Fog Lights', 'Headlight Electronic Adjustment', 'Keyless Entry System', 'Electrical Fold Outside Mirror']",
Mazda,CX5,CORE,2020,Saudi,another_color,Standard,Gasoline,Automatic,FWD,4,2.5,Used,51354 km,Riyadh,"['Electronic Brakeforce Distribution', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Traction Control System', 'Auto Hold', 'Voice control', ' Foldable rear seats', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Fabric Seats', 'A/C Manual', 'Remote Entry', 'Drive Mode', 'Manual seats\t', 'Bluetooth', 'Power connection', 'Radio', 'Electrical Mirrors', 'Rim Wheels', 'Halogen Lamps', 'Window Defroster', 'Rear spoiler', 'Rear Fog Lights', 'Electrical Fold Outside Mirror', 'LED Lamps']",
Hyundai,Accent,GL,2020,Saudi,Grey ,Standard,Gasoline,Automatic,FWD,4,1.4,Used,88368 km,Riyadh,"['Traction Control System', 'Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', ' Foldable rear seats', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Power connection', 'USB Input', 'AUX', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Cover Wheels', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Nissan,Kicks,S,2020,Saudi,Blue,Standard,Gasoline,Automatic,FWD,4,1.6,Used,18518 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Safety belts', 'Traction Control System', 'Front & Rear Power Windows', 'Steering Wheel Controls', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Voice control', 'Manual seats\t', 'Power connection', 'Bluetooth', 'CD player', 'USB Input', 'AUX', 'Radio', 'Rim Wheels', 'Electrical Mirrors', 'Front Fog Lamps', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Rear spoiler', 'Rear Fog Lights']",
Kia,Cerato,LX,2019,Saudi,Silver,Full,Gasoline,Automatic,FWD,4,2.0,Used,72066 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Safety belts', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Sensors control', 'Front & Rear Power Windows', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'A/C Manual', 'Remote Entry', 'Drive Mode', 'Voice control', 'Mirrors (Black)', 'Echo', 'Rear Central Arm Rest', 'Bluetooth', 'USB Input', 'Rear Camera', 'AUX', 'Power connection', 'Media screen', 'Radio', 'Rim Wheels', 'Electrical Mirrors', 'Front Fog Lamps', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Side Turn Signals', 'Keyless Entry System', 'Rear Fog Lights', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror']",
Toyota,Fortuner,GX2,2019,Saudi,White,Standard,Gasoline,Automatic,Double (4x4),4,2.7,Used,158083 km,Riyadh,"['Safety belts', 'Tire Pressure Monitoring System', 'Center Lock', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Car Key', 'Manual seats\t', 'Fabric Seats', 'A/C Manual', 'Remote Entry', 'Voice control', 'Echo', 'Rear Central Arm Rest', 'Power connection', 'Bluetooth', 'CD player', 'Radio', 'Electrical Mirrors', 'Rim Wheels', 'Rear Parking Sensors', 'Side Turn Signals', 'Front Fog Lamps', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Rear spoiler', 'Rear Fog Lights', 'Side sills', 'Electrical Fold Outside Mirror']",
Chevrolet,Tahoe,LS,2019,Saudi,another_color,Standard,Gasoline,Automatic,Double (4x4),8,5.3,Used,75144 km,Riyadh,"['Safety belts', 'Sensors control', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Hill Descent Control', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Power seats', ' Foldable rear seats', ' Rear AC Vents', 'Rear Central Arm Rest', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'Remote Entry', 'Voice control', 'A/C Manual', 'Bluetooth', 'CD player', 'USB Input', 'AUX', 'Power connection', 'Media screen', 'Radio', 'Side sills', 'Headlight Electronic Adjustment', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Front sensors', 'Rear spoiler', 'Rear Fog Lights', 'Daytime Running Lights']",
Hyundai,Elantra,GL,2020,Saudi,Grey ,Standard,Gasoline,Automatic,FWD,4,1.6,Used,89684 km,Riyadh,"['Traction Control System', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Electronic Brakeforce Distribution', 'Manual seats\t', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Voice control', 'Rear Central Arm Rest', 'AUX', 'Bluetooth', 'USB Input', 'Rear Camera', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Cover Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Daytime Running Lights', 'Headlight Electronic Adjustment']",
