,title,location,bedrooms,bathrooms,area,price,compound
193,Paid 145K And Own Apt 175m In New Capital .,"Catalan, New Capital Compounds, New Capital City, Cairo",3,3,175,1450000.0,1
194,apartment 202 m mountain view under market price,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4,3,202,2100000.0,1
195,Get 20% + Installment 10Y + Furniture And Machines,"Rivan, New Capital Compounds, New Capital City, Cairo",2,2,125,100000.0,1
196,apartment prime location Mountain view Hyde park,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,199,2590000.0,1
197,للبيع شقة في جراندا لايف الشروق بدون اوفر+ الاقساط,"Granda, 5th District, Shorouk City, Cairo",3,2,155,1822000.0,0
198,apartment 199 corner for sale phase1 with installment,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,199,1000000.0,1
199,Apartment For Sale in Eastown View Park 8 acres DIRECTLY,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,210,3300000.0,1
200,Apartments 3 bed for sale in New Cairo - Castle landmark,"Castle Landmark, New Capital Compounds, New Capital City, Cairo",3,3,190,2173000.0,1
201,lowest price apartment at Hyde park new cairo.,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,220,4470000.0,1
202,Apartment for sale in Taj City | Prime Location,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,163,2260000.0,1
203,Apartment for sale in Hyde Park WITH GARDEN,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,220,3000000.0,1
204,Apartment for sale with facilities in Aria - Mostakbal City,"Aria Compound, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,190,2460000.0,1
205,Apartment 200 m resale in New Cairo - Mountain View Hyde Park,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,200,2250000.0,1
206,Service apartment in JW Marriott Residences New Cairo for sale,"Wadi Degla, North Investors Area, New Cairo City, Cairo",1,1,90,3420000.0,0
207,Service apartment in JW Marriott Residences New Cairo for sale,"Wadi Degla, North Investors Area, New Cairo City, Cairo",2,1,120,4560000.0,0
208,Service apartment in JW Marriott Residences New Cairo for sale,"Wadi Degla, North Investors Area, New Cairo City, Cairo",3,2,170,6460000.0,0
209,Fully finished Apartment with facilities in New Capital Resale,"Park Lane, New Capital Compounds, New Capital City, Cairo",3,3,215,2550000.0,1
210,"Apartment With Special Garden For Sale In New Capital,With Installments","Atika, New Capital Compounds, New Capital City, Cairo",2,2,100,1965000.0,1
211,"Apart. for sale in new capital 7800 per sqm, 10 years installment, in R7","Catalan, New Capital Compounds, New Capital City, Cairo",3,3,175,1452000.0,1
212,Apartment 171m with garden 74m for sale        .,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3,3,171,1205050.0,0
213,FULLY FINISHED APARTMENT AT HYDE PARK 200M,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,4,200,2500000.0,1
214,apartment prime location in the square  new cairo,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,171,1650000.0,1
215,For Sale Mivida Middle Apartment in Crescent 244m2,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,244,7450000.0,1
216,A Golden Opportunity Apartment 140 m at CFC,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",2,2,140,3100000.0,0
217,"Apartment vilas ,Al Nargas 3 immediate,installment","Al Narges 3, Al Narges, New Cairo City, Cairo",3,3,220,2200000.0,0
218,"South Academy apartment Al-Futtaim ,Cairo Festival","Orouba Axis, Area A, Ganoob El Acadimia, New Cairo City, Cairo",3,3,260,3250000.0,0
219,* Apartment for sale in the capital at a price per square meter starting from 7700 installments for 9 years,"Catalan, New Capital Compounds, New Capital City, Cairo",3,3,175,1450000.0,1
220,للبيع شقه بالفرش والاجهزه راقيه جدا,"El Diplomaseen, The 5th Settlement, New Cairo City, Cairo",3,2,200,2250000.0,0
221,انتهزالفرصه احجزشقتك الان بأخرمرحله وسعر مش هيتكرر,"Castle Landmark, New Capital Compounds, New Capital City, Cairo",3,2,140,1449000.0,1
222,Aprtment 143 m for sale in porto new cairo,"Porto New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,3,143,2300000.0,1
223,Fully Finished Apartment for sale in Mivida Emaar,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,200,3800000.0,1
224,Apartment for sale in 5th settlement             .,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3,3,182,1277100.0,0
225,Finished Apartment 160 SQM for sale - Mivida EMAAR,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,160,3350000.0,1
226,with half price own your apartment at midtown sky.,"Midtown Sky, New Capital Compounds, New Capital City, Cairo",1,1,90,545000.0,1
227,apartment prime location Mountain view Hyde park,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,160,1750000.0,1
228,apartment prime location Mountain view Hyde park,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,160,1750000.0,1
229,Apartment 127m for sale- Eastown Compond New Cairo,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,127,2000000.0,1
230,Apartment 185 for sale in Eastown sodic,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,4,184,3292100.0,1
231,Apartment for sale 170 in the sixth part inElmaadi,"6th Sector, Zahraa El Maadi, Hay El Maadi, Cairo",3,2,170,1400000.0,0
232,apartment prime location Mountain view Hyde park,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,115,1700000.0,1
233,Apartment for sale in Hyde Park Compound,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,220,2450000.0,1
234,Own Your Finished Apt 248K DP - Installment 11Year,"Sueno, New Capital Compounds, New Capital City, Cairo",3,3,205,2255000.0,1
235,The Cheapest Price In New Capital Apartment 150m .,"Sueno, New Capital Compounds, New Capital City, Cairo",3,3,150,1650000.0,1
236,OWN YOUR APARTMENT IN ZED EAST,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,184,3895500.0,1
237,One day offer with a lifetime investment,"R7, New Capital City, Cairo",2,2,129,1806000.0,0
238,Apartments for sale 156 m  7% discount free club,"R7, New Capital City, Cairo",3,3,156,2122000.0,0
239,شقه170م للبيع فى جايدالتجمع5سوبرلوكس قسط على8سنين,"Al Riyadh Secon, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,170,2930000.0,1
240,Our latest project in Mokattam,"Le Jour, Al Hadaba Al Wosta, Mokattam, Cairo",3,2,131,905280.0,0
241,"apartment for sale at midtown sky 500,000LE","Midtown Sky, New Capital Compounds, New Capital City, Cairo",1,1,90,500000.0,1
242,Apartment with garden for Sale in Eastown Sodic,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,205,3500000.0,1
243,apartment 144m for sale in scene7 Akam New capital,"Scenario, New Capital Compounds, New Capital City, Cairo",3,2,144,1454371.0,1
244,One day offer with a lifetime investment,"R7, New Capital City, Cairo",2,2,129,1806000.0,0
245,Ready to move apartment wiz garden at fifth square,"Fifth Square, North Investors Area, New Cairo City, Cairo",3,2,138,3169000.0,0
246,Apartment for sale-El Narges Buildings New Cairo,"El Narges Buildings, Al Narges, New Cairo City, Cairo",3,3,295,3900000.0,0
247,Apartment 210m for sale at Hyde Park new Cairo,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,210,2700000.0,1
248,Apartment 209 For Sale in Hyde Park Prime Location,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,209,2700000.0,1
249,One day offer with a lifetime investment,"R7, New Capital City, Cairo",2,2,129,1806000.0,0
250,One day offer with a lifetime investment,"R7, New Capital City, Cairo",2,2,129,1806000.0,0
251,Apartment for sale 225m in Castle Landmark 25% dis,"Castle Landmark, New Capital Compounds, New Capital City, Cairo",3,3,225,2151750.0,1
252,Luxury Life at New Capital City,"The Curve, New Capital Compounds, New Capital City, Cairo",2,2,133,1800000.0,1
253,شقة للبيع 180م في كمبوند تاج سيتي القاهرة الجديدة,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,180,375000.0,1
254,Fully Finished Apartment 155m Ready To Move Highland,"Highland Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,155,1580000.0,1
255,Narges 4-new cairo-apartment 235 m-3 bds-super lux,"Wasef Ghaly Basha St., Al Narges 4, Al Narges, New Cairo City, Cairo",3,2,235,2800000.0,0
256,Very very nice apartment 165 m for sale in maadi,"Sarayat Al Maadi, Hay El Maadi, Cairo",3,2,165,2100000.0,0
257,Apartment For Sale 211 m Prime Location,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,211,2600000.0,1
258,Own Your Finished Unit With A/Cs - Installment 10Y,"Rivan, New Capital Compounds, New Capital City, Cairo",2,2,130,1800000.0,1
259,Apartment Total Price 944200 EGP in Bait Alwatan,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3,2,134,944200.0,0
260,AL-Marasem appartment 195 M2 in 5th settlement,"Fifth Square, North Investors Area, New Cairo City, Cairo",3,3,195,3351750.0,0
261,Apartment fully finished in Eastown Sodic,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,210,3900000.0,1
262,Own Your Apt With The Lowest Price In New Capital,"De Joya, New Capital Compounds, New Capital City, Cairo",3,2,181,122413.0,1
263,Finished Apartment 200m for sale in Mivida Emaar,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,200,3600000.0,1
264,Apartment for sale Mountain View Hyde Park DP 0%,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,140,3350000.0,1
265,buy apartment 245m² with downpayment 294000 EGP,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3,3,245,294000.0,0
266,Apar 160m without over Fully Finished delivery now,"Fifth Square, North Investors Area, New Cairo City, Cairo",3,2,160,2562000.0,0
267,Apartment for sale in Waterway 5th Settlement,"The Water Way, North Investors Area, New Cairo City, Cairo",3,3,248,7400000.0,0
268,Finished Apartment in Sueno 11 years installment,"Sueno, New Capital Compounds, New Capital City, Cairo",3,2,200,2200000.0,1
269,apartment corner 295 m in Mountain View i City,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,295,5870000.0,1
270,GALLARIA  COMPOUND   APARTMENT  162 METER,"Galleria Residences, South Investors Area, New Cairo City, Cairo",3,3,162,2800000.0,1
271,Apartment with Garden for Sale in Eastown Sodic,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,195,3100000.0,1
272,AL-Marasem appartment 200 M2 in 5th settlement,"Fifth Square, North Investors Area, New Cairo City, Cairo",3,3,200,4202000.0,0
273,apartment 190 sqm for sale in Eastown New Cairo,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,192,2600000.0,1
274,The Village Prime Studio For Sale 88M,"The Village, South Investors Area, New Cairo City, Cairo",0,1,88,1800000.0,0
275,Apartment next to the University of BUE at 25% discount and installments up to 10 years,"Castle Landmark, New Capital Compounds, New Capital City, Cairo",3,3,190,1700250.0,1
276,"130 mground with private entrance in,new nargs","New Narges, New Cairo City, Cairo",3,1,130,975000.0,0
277,شقة للبيع #التجمع_الخامس 0%تحميل عضوية نادي هدية,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3,3,180,280000.0,0
278,القاهره الجديده - مدينتي - المرحله العاشره B10,"Madinaty, Cairo",4,3,200,1100000.0,0
279,شقة سوبر لوكس للبيع بسعر مميز في النرجس عمارات,"El Narges Buildings, Al Narges, New Cairo City, Cairo",3,2,200,2000000.0,0
280,شقة للبيع #التجمع_الخامس 0%تحميل وخصم 100الف جنية,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3,3,169,270000.0,0
281,للبيع شقه ارضى بحديقه ممتازه كمبوند ايست تاون,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4,4,195,3000000.0,1
282,شقه للبيع 190م فيو خيالي في عباس العقاد  مدينه نصر,"Mostafa Darwish St., 6th Zone, Nasr City, Cairo",3,2,190,2300000.0,0
283,شقة للبيع كمبوند سوديك في التجمع الخامس موقع مميز,"Al Katameya Plaza, The 1st Settlement, New Cairo City, Cairo",3,1,156,3150000.0,0
284,Semi-Finished Apartment In Stone Residence 175m,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,175,1300000.0,1
285,Hot & Prime location Apartment for sale 278M,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4,4,278,4300000.0,1
286,apartment 131m 2bd +2bath very hot price 1.090.000,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,131,1090000.0,1
287,Apartment for Sale in Eastown Sodic Prime Location,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,125,2050000.0,1
288,Apartment  in midtown sky with discount up to 40%,"Midtown Sky, New Capital Compounds, New Capital City, Cairo",3,2,190,1900000.0,1
289,eastown-ground-190m-garden50m-for sale------------,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,190,3500000.0,1
290,Apartment Fully Finished in Katameya Plaza,"Al Katameya Plaza, The 1st Settlement, New Cairo City, Cairo",3,3,273,4500000.0,0
291,Best offer Best chance at New Capital city,"R7, New Capital City, Cairo",3,3,150,1650000.0,0
292,Apartment 260m with pool for sale in Midtown,"Midtown, South Investors Area, New Cairo City, Cairo",3,3,260,2750000.0,0
293,APARTMENT UNDER MARKET PRICE FOR SALE.VILLAGE GATE,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",2,2,147,2250000.0,0
294,Apartment in castle land mark 10 years installment,"Castle Landmark, New Capital Compounds, New Capital City, Cairo",3,3,190,1710000.0,1
295,A ground apartment with garden deliver now 8 years,"Midtown, South Investors Area, New Cairo City, Cairo",3,3,185,3285000.0,0
296,Apartment in Mountain View Hydepark+ good price,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,274,2715000.0,1
297,Prime Apartment 371m with garden overlooking view,"The Water Way, North Investors Area, New Cairo City, Cairo",3,3,371,5000000.0,0
298,Amazing apartment for Sale in New Cairo – CFC,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",3,3,214,4500000.0,0
299,Apartment 214 m for sale in cairo festival city,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",3,3,214,4900000.0,0
300,"90 meter apt at midtown sky with only 500,000","Midtown Sky, New Capital Compounds, New Capital City, Cairo",1,1,90,550000.0,1
301,Our latest project in Mokattam,"Le Jour, Al Hadaba Al Wosta, Mokattam, Cairo",3,2,130,899070.0,0
302,Amazing penthouse for sale in mountain view,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,166,1950000.0,1
303,"apartment in madenty, overlooking a main street","Madinaty, Cairo",3,3,230,2250000.0,0
304,fifth square - marasem - apartment 249 meter,"Fifth Square, North Investors Area, New Cairo City, Cairo",3,3,249,7000000.0,0
305,Apartment  in castle compound rest on 10 years,"Castle Landmark, New Capital Compounds, New Capital City, Cairo",3,3,205,1814250.0,1
306,Apartment for sale in Madinaty with Installments,"Madinaty, Cairo",3,2,141,2822000.0,0
307,Own your luxries life in New capital city,"R7, New Capital City, Cairo",3,3,174,2500000.0,0
308,Apartment for Sale in Eastown Sodic,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4,4,278,4200000.0,1
309,"OWN your apartment at midtown with only 555,000","Midtown Sky, New Capital Compounds, New Capital City, Cairo",1,1,90,555000.0,1
310,Apartment 190 m with 25 % discount over 10 years,"Castle Landmark, New Capital Compounds, New Capital City, Cairo",3,3,190,1752750.0,1
311,A ground floor apartment 145 m over 7 years,"Midtown Sky, New Capital Compounds, New Capital City, Cairo",2,2,145,1932000.0,1
312,Apartment 162 meters for sale in Al Rehab City,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",3,3,162,2100000.0,0
313,APARTMENT 2 BED ROOMS FOR SALE IN VILLAGE GATE,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",2,2,147,1900000.0,0
